# AK Display Point Scan Data
# Axis1: yaw [-40.00, 40.00]
# Axis2: pitch [-40.00, 40.00]
# Fixed: roll = 0.00
# Step: 1.00 degrees
# Total Points: 81 x 81 = 6561
# Timestamp: 20260204_100304
yaw,pitch,Fixed_Axis,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
-22.00,14.00,0.00,174.74,761.82,2746.50,0.00,0.00,2158.00,2862.84,1806.50
-22.00,15.00,0.00,186.29,772.95,2748.80,-0.00,-0.00,2158.00,2873.95,1781.05
-22.00,16.00,0.00,197.78,784.01,2752.02,0.00,-0.00,2158.00,2886.22,1755.44
-22.00,17.00,0.00,209.19,795.00,2756.13,-0.00,0.00,2158.00,2899.66,1729.68
-22.00,18.00,0.00,220.54,805.93,2761.14,-0.00,0.00,2158.00,2914.31,1703.72
-22.00,19.00,0.00,231.84,816.81,2767.03,-0.00,0.00,2158.00,2930.16,1677.57
-22.00,20.00,0.00,243.09,827.64,2773.79,0.00,0.00,2158.00,2947.27,1651.20
-22.00,21.00,0.00,254.30,838.44,2781.42,0.00,-0.00,2158.00,2965.64,1624.58
-22.00,22.00,0.00,265.49,849.20,2789.90,-0.00,-0.00,2158.00,2985.31,1597.71
-22.00,23.00,0.00,276.64,859.94,2799.24,-0.00,-0.00,2158.00,3006.31,1570.56
-22.00,24.00,0.00,287.78,870.67,2809.43,-0.00,0.00,2158.00,3028.68,1543.11
-22.00,25.00,0.00,298.90,881.38,2820.47,-0.00,0.00,2158.00,3052.46,1515.33
-22.00,26.00,0.00,310.02,892.09,2832.36,-0.00,0.00,2158.00,3077.67,1487.21
-22.00,27.00,0.00,321.14,902.79,2845.10,0.00,-0.00,2158.00,3104.37,1458.72
-22.00,28.00,0.00,332.28,913.51,2858.69,-0.00,-0.00,2158.00,3132.61,1429.83
-22.00,29.00,0.00,343.42,924.24,2873.13,-0.00,0.00,2158.00,3162.42,1400.53
-22.00,30.00,0.00,354.59,935.00,2888.44,-0.00,-0.00,2158.00,3193.88,1370.77
-22.00,31.00,0.00,365.79,945.78,2904.61,0.00,-0.00,2158.00,3227.03,1340.54
-22.00,32.00,0.00,377.02,956.60,2921.66,0.00,-0.00,2158.00,3261.93,1309.80
-22.00,33.00,0.00,388.30,967.45,2939.59,0.00,0.00,2158.00,3298.66,1278.52
-22.00,34.00,0.00,399.63,978.36,2958.41,0.00,0.00,2158.00,3337.29,1246.67
-22.00,35.00,0.00,411.01,989.32,2978.14,-0.00,0.00,2158.00,3377.89,1214.21
-22.00,36.00,0.00,422.46,1000.35,2998.79,0.00,0.00,2158.00,3420.55,1181.10
-22.00,37.00,0.00,433.98,1011.44,3020.36,-0.00,0.00,2158.00,3465.36,1147.30
-22.00,38.00,0.00,445.59,1022.61,3042.88,-0.00,-0.00,2158.00,3512.41,1112.77
-22.00,39.00,0.00,457.28,1033.87,3066.37,-0.00,0.00,2158.00,3561.80,1077.46
-22.00,40.00,0.00,469.07,1045.22,3090.84,0.00,-0.00,2158.00,3613.66,1041.33
-21.00,-40.00,0.00,0.00,0.00,3386.85,315.79,451.65,1585.48,2958.48,2158.00
-21.00,-39.00,0.00,0.00,0.00,3384.08,285.99,443.68,1595.62,2962.40,2158.00
-21.00,-38.00,0.00,-0.00,-0.00,3382.50,256.08,435.64,1605.84,2967.25,2158.00
-21.00,-37.00,0.00,0.00,-0.00,3382.14,226.03,427.55,1616.13,2973.06,2158.00
-21.00,-36.00,0.00,0.00,-0.00,3383.00,195.84,419.38,1626.51,2979.86,2158.00
-21.00,-35.00,0.00,0.00,-0.00,3385.09,165.48,411.15,1636.98,2987.67,2158.00
-21.00,-34.00,0.00,-0.00,-0.00,3388.42,134.93,402.83,1647.56,2996.52,2158.00
-21.00,-33.00,0.00,0.00,0.00,3393.01,104.17,394.43,1658.24,3006.45,2158.00
-21.00,-32.00,0.00,-0.00,-0.00,3398.87,73.18,385.94,1669.04,3017.51,2158.00
-21.00,-31.00,0.00,0.00,0.00,3406.02,41.93,377.35,1679.97,3029.72,2158.00
-21.00,-30.00,0.00,0.00,0.00,3414.48,10.42,368.65,1691.03,3043.13,2158.00
-21.00,-29.00,0.00,-0.00,15.56,3390.66,0.00,357.73,1704.91,3034.96,2158.00
-21.00,-28.00,0.00,-0.00,38.36,3352.28,0.00,345.80,1720.07,3016.61,2158.00
-21.00,-27.00,0.00,-0.00,60.74,3315.82,0.00,333.90,1735.17,2999.19,2158.00
-21.00,-26.00,0.00,0.00,82.73,3281.22,-0.00,322.04,1750.24,2982.69,2158.00
-21.00,-25.00,0.00,0.00,104.34,3248.39,0.00,310.21,1765.28,2967.10,2158.00
-21.00,-24.00,0.00,0.00,125.61,3217.28,0.00,298.38,1780.30,2952.41,2158.00
-21.00,-23.00,0.00,-0.00,146.55,3187.83,0.00,286.57,1795.30,2938.63,2158.00
-21.00,-22.00,0.00,-0.00,167.19,3159.99,0.00,274.76,1810.30,2925.74,2158.00
-21.00,-21.00,0.00,0.00,187.53,3133.70,0.00,262.95,1825.31,2913.75,2158.00
-21.00,-20.00,0.00,0.00,207.61,3108.91,0.00,251.12,1840.34,2902.65,2158.00
-21.00,-19.00,0.00,-0.00,227.43,3085.59,-0.00,239.27,1855.39,2892.45,2158.00
-21.00,-18.00,0.00,0.00,247.02,3063.69,0.00,227.40,1870.47,2883.15,2158.00
-21.00,-17.00,0.00,-0.00,266.39,3043.17,-0.00,215.49,1885.60,2874.74,2158.00
-21.00,-16.00,0.00,-0.00,285.55,3024.00,0.00,203.55,1900.78,2867.25,2158.00
-21.00,-15.00,0.00,-0.00,304.52,3006.14,-0.00,191.55,1916.02,2860.67,2158.00
-21.00,-14.00,0.00,-0.00,323.32,2989.57,0.00,179.49,1931.33,2855.00,2158.00
-21.00,-13.00,0.00,-0.00,341.95,2974.26,-0.00,167.37,1946.73,2850.27,2158.00
-21.00,-12.00,0.00,0.00,360.44,2960.18,-0.00,155.18,1962.21,2846.48,2158.00
-21.00,-11.00,0.00,0.00,378.79,2947.31,0.00,142.91,1977.80,2843.65,2158.00
-21.00,-10.00,0.00,0.00,397.01,2935.64,0.00,130.55,1993.51,2841.79,2158.00
-21.00,-9.00,0.00,-0.00,415.13,2925.14,0.00,118.09,2009.33,2840.91,2158.00
-21.00,-8.00,0.00,-0.00,433.14,2915.79,-0.00,105.52,2025.30,2841.04,2158.00
-21.00,-7.00,0.00,-0.00,451.07,2907.58,-0.00,92.84,2041.41,2842.20,2158.00
-21.00,-6.00,0.00,0.00,468.92,2900.50,-0.00,80.04,2057.68,2844.40,2158.00
-21.00,-5.00,0.00,-0.00,486.71,2894.54,0.00,67.10,2074.11,2847.68,2158.00
-21.00,-4.00,0.00,0.00,504.44,2889.69,-0.00,54.01,2090.74,2852.06,2158.00
-21.00,-3.00,0.00,0.00,522.13,2885.94,0.00,40.77,2107.56,2857.57,2158.00
-21.00,-2.00,0.00,-0.00,539.79,2883.28,-0.00,27.36,2124.59,2864.25,2158.00
-21.00,-1.00,0.00,0.00,557.43,2881.72,-0.00,13.78,2141.85,2872.12,2158.00
-21.00,0.00,0.00,0.00,574.70,2878.79,-0.00,0.00,2158.00,2878.79,2156.16
-21.00,1.00,0.00,13.76,587.52,2866.43,0.00,-0.00,2158.00,2875.95,2132.21
-21.00,2.00,0.00,27.30,600.15,2855.40,0.00,-0.00,2158.00,2874.20,2108.31
-21.00,3.00,0.00,40.64,612.59,2845.65,0.00,-0.00,2158.00,2873.55,2084.43
-21.00,4.00,0.00,53.80,624.85,2837.13,-0.00,0.00,2158.00,2873.97,2060.56
-21.00,5.00,0.00,66.78,636.96,2829.81,0.00,0.00,2158.00,2875.48,2036.69
-21.00,6.00,0.00,79.60,648.91,2823.64,0.00,0.00,2158.00,2878.08,2012.81
-21.00,7.00,0.00,92.27,660.71,2818.59,0.00,0.00,2158.00,2881.76,1988.89
-21.00,8.00,0.00,104.79,672.39,2814.63,0.00,0.00,2158.00,2886.54,1964.93
-21.00,9.00,0.00,117.18,683.94,2811.74,-0.00,0.00,2158.00,2892.43,1940.90
-21.00,10.00,0.00,129.44,695.37,2809.88,-0.00,-0.00,2158.00,2899.42,1916.80
-21.00,11.00,0.00,141.59,706.70,2809.03,-0.00,-0.00,2158.00,2907.53,1892.61
-21.00,12.00,0.00,153.64,717.93,2809.18,-0.00,-0.00,2158.00,2916.77,1868.32
-21.00,13.00,0.00,165.59,729.07,2810.29,-0.00,0.00,2158.00,2927.15,1843.90
-21.00,14.00,0.00,177.45,740.12,2812.36,-0.00,0.00,2158.00,2938.70,1819.34
-21.00,15.00,0.00,189.23,751.11,2815.37,-0.00,-0.00,2158.00,2951.42,1794.64
-21.00,16.00,0.00,200.94,762.02,2819.30,0.00,0.00,2158.00,2965.34,1769.76
-21.00,17.00,0.00,212.58,772.88,2824.14,-0.00,0.00,2158.00,2980.48,1744.69
-21.00,18.00,0.00,224.17,783.68,2829.88,-0.00,0.00,2158.00,2996.86,1719.41
-21.00,19.00,0.00,235.71,794.43,2836.51,0.00,0.00,2158.00,3014.51,1693.92
-21.00,20.00,0.00,247.20,805.15,2844.03,0.00,0.00,2158.00,3033.46,1668.18
-21.00,21.00,0.00,258.66,815.83,2852.43,0.00,0.00,2158.00,3053.73,1642.18
-21.00,22.00,0.00,270.09,826.49,2861.70,-0.00,-0.00,2158.00,3075.37,1615.90
-21.00,23.00,0.00,281.50,837.13,2871.84,-0.00,0.00,2158.00,3098.40,1589.31
-21.00,24.00,0.00,292.90,847.75,2882.85,0.00,0.00,2158.00,3122.87,1562.40
-21.00,25.00,0.00,304.29,858.37,2894.73,0.00,-0.00,2158.00,3148.81,1535.15
-21.00,26.00,0.00,315.68,868.99,2907.48,0.00,0.00,2158.00,3176.28,1507.52
-21.00,27.00,0.00,327.08,879.61,2921.09,-0.00,-0.00,2158.00,3205.33,1479.50
-21.00,28.00,0.00,338.49,890.25,2935.59,-0.00,0.00,2158.00,3235.99,1451.06
-21.00,29.00,0.00,349.92,900.91,2950.96,0.00,0.00,2158.00,3268.34,1422.17
-21.00,30.00,0.00,361.38,911.59,2967.22,-0.00,0.00,2158.00,3302.43,1392.80
-21.00,31.00,0.00,372.87,922.30,2984.38,0.00,-0.00,2158.00,3338.33,1362.92
-21.00,32.00,0.00,384.41,933.06,3002.43,0.00,0.00,2158.00,3376.11,1332.51
-21.00,33.00,0.00,395.99,943.86,3021.40,0.00,0.00,2158.00,3415.84,1301.52
-21.00,34.00,0.00,407.64,954.71,3041.30,-0.00,-0.00,2158.00,3457.61,1269.92
-21.00,35.00,0.00,419.34,965.63,3062.13,0.00,0.00,2158.00,3501.50,1237.67
-21.00,36.00,0.00,431.12,976.61,3083.91,0.00,0.00,2158.00,3547.61,1204.74
-21.00,37.00,0.00,442.98,987.66,3106.66,-0.00,-0.00,2158.00,3596.03,1171.07
-21.00,38.00,0.00,454.93,998.80,3130.40,0.00,-0.00,2158.00,3646.88,1136.63
-21.00,39.00,0.00,466.98,1010.03,3155.14,-0.00,0.00,2158.00,3700.28,1101.36
-21.00,40.00,0.00,479.13,1021.36,3180.91,-0.00,0.00,2158.00,3756.35,1065.22
-20.00,-40.00,0.00,0.00,-0.00,3462.83,303.41,457.19,1604.90,3010.34,2158.00
-20.00,-39.00,0.00,-0.00,0.00,3458.32,274.61,449.01,1614.82,3013.55,2158.00
-20.00,-38.00,0.00,0.00,-0.00,3455.04,245.73,440.79,1624.80,3017.69,2158.00
-20.00,-37.00,0.00,-0.00,0.00,3452.97,216.76,432.50,1634.86,3022.79,2158.00
-20.00,-36.00,0.00,-0.00,0.00,3452.13,187.68,424.15,1644.99,3028.85,2158.00
-20.00,-35.00,0.00,-0.00,-0.00,3452.53,158.48,415.73,1655.21,3035.93,2158.00
-20.00,-34.00,0.00,-0.00,-0.00,3454.17,129.14,407.23,1665.53,3044.03,2158.00
-20.00,-33.00,0.00,0.00,0.00,3457.06,99.63,398.64,1675.95,3053.20,2158.00
-20.00,-32.00,0.00,-0.00,-0.00,3461.21,69.95,389.97,1686.47,3063.48,2158.00
-20.00,-31.00,0.00,0.00,-0.00,3466.65,40.06,381.20,1697.12,3074.89,2158.00
-20.00,-30.00,0.00,0.00,0.00,3473.39,9.94,372.32,1707.89,3087.48,2158.00
-20.00,-29.00,0.00,-0.00,15.03,3448.82,0.00,361.29,1721.28,3079.19,2158.00
-20.00,-28.00,0.00,-0.00,37.06,3410.19,-0.00,349.26,1735.85,3061.09,2158.00
-20.00,-27.00,0.00,-0.00,58.68,3373.50,-0.00,337.28,1750.39,3043.92,2158.00
-20.00,-26.00,0.00,-0.00,79.92,3338.66,0.00,325.32,1764.88,3027.67,2158.00
-20.00,-25.00,0.00,-0.00,100.80,3305.62,0.00,313.39,1779.35,3012.35,2158.00
-20.00,-24.00,0.00,0.00,121.35,3274.31,-0.00,301.47,1793.80,2997.93,2158.00
-20.00,-23.00,0.00,0.00,141.58,3244.67,0.00,289.55,1808.25,2984.42,2158.00
-20.00,-22.00,0.00,0.00,161.52,3216.65,0.00,277.64,1822.69,2971.82,2158.00
-20.00,-21.00,0.00,-0.00,181.18,3190.19,0.00,265.72,1837.14,2960.12,2158.00
-20.00,-20.00,0.00,-0.00,200.57,3165.24,0.00,253.79,1851.60,2949.33,2158.00
-20.00,-19.00,0.00,-0.00,219.72,3141.76,0.00,241.84,1866.10,2939.43,2158.00
-20.00,-18.00,0.00,0.00,238.65,3119.72,0.00,229.86,1880.62,2930.45,2158.00
-20.00,-17.00,0.00,-0.00,257.36,3099.06,0.00,217.84,1895.20,2922.37,2158.00
-20.00,-16.00,0.00,-0.00,275.87,3079.77,-0.00,205.77,1909.82,2915.21,2158.00
-20.00,-15.00,0.00,-0.00,294.20,3061.80,-0.00,193.66,1924.51,2908.97,2158.00
-20.00,-14.00,0.00,0.00,312.36,3045.12,0.00,181.49,1939.27,2903.66,2158.00
-20.00,-13.00,0.00,0.00,330.36,3029.71,0.00,169.25,1954.11,2899.29,2158.00
-20.00,-12.00,0.00,0.00,348.22,3015.54,-0.00,156.93,1969.04,2895.88,2158.00
-20.00,-11.00,0.00,0.00,365.95,3002.59,0.00,144.53,1984.07,2893.43,2158.00
-20.00,-10.00,0.00,0.00,383.55,2990.84,-0.00,132.04,1999.22,2891.96,2158.00
-20.00,-9.00,0.00,0.00,401.05,2980.27,0.00,119.45,2014.48,2891.49,2158.00
-20.00,-8.00,0.00,-0.00,418.46,2970.86,0.00,106.75,2029.88,2892.04,2158.00
-20.00,-7.00,0.00,-0.00,435.78,2962.60,-0.00,93.93,2045.43,2893.63,2158.00
-20.00,-6.00,0.00,0.00,453.03,2955.48,-0.00,80.98,2061.13,2896.27,2158.00
-20.00,-5.00,0.00,0.00,470.21,2949.48,0.00,67.89,2076.99,2900.01,2158.00
-20.00,-4.00,0.00,-0.00,487.34,2944.60,0.00,54.66,2093.04,2904.86,2158.00
-20.00,-3.00,0.00,-0.00,504.43,2940.82,-0.00,41.26,2109.28,2910.86,2158.00
-20.00,-2.00,0.00,-0.00,521.49,2938.15,0.00,27.69,2125.73,2918.04,2158.00
-20.00,-1.00,0.00,0.00,538.53,2936.57,0.00,13.94,2142.40,2926.44,2158.00
-20.00,0.00,0.00,-0.00,555.23,2933.70,-0.00,-0.00,2158.00,2933.70,2156.24
-20.00,1.00,0.00,13.93,567.77,2922.22,-0.00,0.00,2158.00,2932.29,2133.38
-20.00,2.00,0.00,27.65,580.13,2912.03,0.00,-0.00,2158.00,2931.97,2110.52
-20.00,3.00,0.00,41.18,592.31,2903.11,-0.00,0.00,2158.00,2932.75,2087.67
-20.00,4.00,0.00,54.52,604.33,2895.40,0.00,0.00,2158.00,2934.62,2064.81
-20.00,5.00,0.00,67.69,616.20,2888.87,-0.00,0.00,2158.00,2937.59,2041.93
-20.00,6.00,0.00,80.71,627.92,2883.49,-0.00,-0.00,2158.00,2941.65,2019.00
-20.00,7.00,0.00,93.57,639.50,2879.22,-0.00,-0.00,2158.00,2946.83,1996.03
-20.00,8.00,0.00,106.30,650.97,2876.04,0.00,0.00,2158.00,2953.12,1972.98
-20.00,9.00,0.00,118.90,662.31,2873.91,-0.00,0.00,2158.00,2960.53,1949.85
-20.00,10.00,0.00,131.37,673.55,2872.82,-0.00,-0.00,2158.00,2969.07,1926.63
-20.00,11.00,0.00,143.74,684.69,2872.74,-0.00,-0.00,2158.00,2978.77,1903.29
-20.00,12.00,0.00,156.01,695.74,2873.65,0.00,0.00,2158.00,2989.62,1879.83
-20.00,13.00,0.00,168.18,706.70,2875.53,-0.00,-0.00,2158.00,3001.65,1856.23
-20.00,14.00,0.00,180.27,717.59,2878.38,-0.00,0.00,2158.00,3014.89,1832.46
-20.00,15.00,0.00,192.28,728.41,2882.16,-0.00,0.00,2158.00,3029.33,1808.53
-20.00,16.00,0.00,204.23,739.17,2886.88,0.00,0.00,2158.00,3045.03,1784.40
-20.00,17.00,0.00,216.11,749.87,2892.52,0.00,0.00,2158.00,3061.98,1760.06
-20.00,18.00,0.00,227.95,760.53,2899.07,0.00,-0.00,2158.00,3080.23,1735.50
-20.00,19.00,0.00,239.73,771.14,2906.53,0.00,0.00,2158.00,3099.80,1710.70
-20.00,20.00,0.00,251.48,781.73,2914.88,-0.00,0.00,2158.00,3120.73,1685.63
-20.00,21.00,0.00,263.20,792.28,2924.12,0.00,-0.00,2158.00,3143.05,1660.28
-20.00,22.00,0.00,274.90,802.81,2934.26,0.00,0.00,2158.00,3166.80,1634.63
-20.00,23.00,0.00,286.57,813.33,2945.28,0.00,0.00,2158.00,3192.02,1608.65
-20.00,24.00,0.00,298.25,823.84,2957.19,-0.00,-0.00,2158.00,3218.75,1582.33
-20.00,25.00,0.00,309.91,834.35,2969.99,0.00,-0.00,2158.00,3247.04,1555.63
-20.00,26.00,0.00,321.59,844.87,2983.68,-0.00,-0.00,2158.00,3276.95,1528.54
-20.00,27.00,0.00,333.27,855.39,2998.26,-0.00,0.00,2158.00,3308.53,1501.03
-20.00,28.00,0.00,344.98,865.93,3013.74,-0.00,-0.00,2158.00,3341.83,1473.07
-20.00,29.00,0.00,356.71,876.50,3030.13,-0.00,-0.00,2158.00,3376.93,1444.64
-20.00,30.00,0.00,368.48,887.10,3047.43,-0.00,0.00,2158.00,3413.89,1415.70
-20.00,31.00,0.00,380.29,897.73,3065.66,0.00,-0.00,2158.00,3452.78,1386.22
-20.00,32.00,0.00,392.14,908.41,3084.82,0.00,0.00,2158.00,3493.68,1356.17
-20.00,33.00,0.00,404.06,919.14,3104.92,0.00,0.00,2158.00,3536.69,1325.51
-20.00,34.00,0.00,416.03,929.93,3125.98,-0.00,0.00,2158.00,3581.88,1294.21
-20.00,35.00,0.00,428.08,940.78,3148.02,-0.00,-0.00,2158.00,3629.37,1262.23
-20.00,36.00,0.00,440.21,951.71,3171.04,0.00,0.00,2158.00,3679.25,1229.51
-20.00,37.00,0.00,452.43,962.71,3195.08,-0.00,0.00,2158.00,3731.65,1196.02
-20.00,38.00,0.00,464.74,973.80,3220.14,0.00,-0.00,2158.00,3786.68,1161.71
-20.00,39.00,0.00,476.71,984.05,3242.46,-0.00,-0.00,2155.28,3838.00,1124.63
-20.00,40.00,0.00,484.97,986.66,3234.68,-0.00,-0.00,2130.06,3838.00,1071.65
-19.00,-40.00,0.00,-0.00,-0.00,3538.93,290.79,462.89,1624.93,3062.04,2158.00
-19.00,-39.00,0.00,0.00,-0.00,3532.56,263.01,454.52,1634.61,3064.48,2158.00
-19.00,-38.00,0.00,0.00,-0.00,3527.43,235.19,446.09,1644.34,3067.85,2158.00
-19.00,-37.00,0.00,0.00,0.00,3523.53,207.33,437.60,1654.15,3072.16,2158.00
-19.00,-36.00,0.00,0.00,0.00,3520.88,179.40,429.06,1664.02,3077.44,2158.00
-19.00,-35.00,0.00,-0.00,0.00,3519.46,151.39,420.44,1673.97,3083.72,2158.00
-19.00,-34.00,0.00,0.00,0.00,3519.30,123.28,411.75,1684.02,3091.01,2158.00
-19.00,-33.00,0.00,0.00,0.00,3520.38,95.05,402.97,1694.15,3099.36,2158.00
-19.00,-32.00,0.00,-0.00,-0.00,3522.73,66.69,394.11,1704.39,3108.79,2158.00
-19.00,-31.00,0.00,0.00,-0.00,3526.36,38.16,385.16,1714.74,3119.34,2158.00
-19.00,-30.00,0.00,0.00,-0.00,3531.27,9.47,376.10,1725.20,3131.05,2158.00
-19.00,-29.00,0.00,0.00,14.49,3505.93,0.00,364.94,1738.08,3122.63,2158.00
-19.00,-28.00,0.00,0.00,35.71,3467.06,-0.00,352.82,1752.07,3104.77,2158.00
-19.00,-27.00,0.00,0.00,56.55,3430.14,-0.00,340.74,1766.01,3087.85,2158.00
-19.00,-26.00,0.00,-0.00,77.03,3395.09,0.00,328.69,1779.92,3071.86,2158.00
-19.00,-25.00,0.00,0.00,97.16,3361.85,0.00,316.65,1793.81,3056.80,2158.00
-19.00,-24.00,0.00,-0.00,116.96,3330.35,-0.00,304.63,1807.68,3042.65,2158.00
-19.00,-23.00,0.00,-0.00,136.46,3300.52,-0.00,292.62,1821.55,3029.42,2158.00
-19.00,-22.00,0.00,0.00,155.67,3272.32,0.00,280.60,1835.41,3017.11,2158.00
-19.00,-21.00,0.00,0.00,174.62,3245.70,0.00,268.58,1849.29,3005.70,2158.00
-19.00,-20.00,0.00,0.00,193.31,3220.60,0.00,256.54,1863.19,2995.20,2158.00
-19.00,-19.00,0.00,0.00,211.77,3196.98,-0.00,244.47,1877.11,2985.61,2158.00
-19.00,-18.00,0.00,0.00,230.01,3174.80,-0.00,232.38,1891.07,2976.94,2158.00
-19.00,-17.00,0.00,-0.00,248.04,3154.02,-0.00,220.25,1905.07,2969.19,2158.00
-19.00,-16.00,0.00,-0.00,265.88,3134.60,0.00,208.07,1919.13,2962.36,2158.00
-19.00,-15.00,0.00,0.00,283.55,3116.52,-0.00,195.83,1933.25,2956.46,2158.00
-19.00,-14.00,0.00,0.00,301.05,3099.74,-0.00,183.54,1947.44,2951.50,2158.00
-19.00,-13.00,0.00,0.00,318.40,3084.23,-0.00,171.17,1961.71,2947.49,2158.00
-19.00,-12.00,0.00,-0.00,335.61,3069.98,-0.00,158.73,1976.07,2944.45,2158.00
-19.00,-11.00,0.00,-0.00,352.70,3056.95,-0.00,146.20,1990.53,2942.38,2158.00
-19.00,-10.00,0.00,0.00,369.67,3045.13,0.00,133.58,2005.10,2941.30,2158.00
-19.00,-9.00,0.00,0.00,386.54,3034.49,-0.00,120.85,2019.79,2941.24,2158.00
-19.00,-8.00,0.00,0.00,403.31,3025.03,0.00,108.01,2034.61,2942.20,2158.00
-19.00,-7.00,0.00,-0.00,420.01,3016.72,0.00,95.04,2049.57,2944.21,2158.00
-19.00,-6.00,0.00,-0.00,436.63,3009.55,0.00,81.95,2064.68,2947.30,2158.00
-19.00,-5.00,0.00,-0.00,453.19,3003.51,-0.00,68.71,2079.96,2951.49,2158.00
-19.00,-4.00,0.00,0.00,469.70,2998.60,-0.00,55.32,2095.41,2956.81,2158.00
-19.00,-3.00,0.00,-0.00,486.17,2994.80,0.00,41.76,2111.06,2963.29,2158.00
-19.00,-2.00,0.00,-0.00,502.62,2992.11,0.00,28.03,2126.90,2970.96,2158.00
-19.00,-1.00,0.00,-0.00,519.04,2990.53,0.00,14.12,2142.97,2979.87,2158.00
-19.00,0.00,0.00,-0.00,535.14,2987.73,-0.00,-0.00,2158.00,2987.73,2156.33
-19.00,1.00,0.00,14.11,547.39,2977.19,0.00,-0.00,2158.00,2987.81,2134.55
-19.00,2.00,0.00,28.01,559.46,2967.92,0.00,0.00,2158.00,2988.99,2112.76
-19.00,3.00,0.00,41.73,571.37,2959.90,-0.00,-0.00,2158.00,2991.28,2090.95
-19.00,4.00,0.00,55.27,583.12,2953.07,0.00,-0.00,2158.00,2994.66,2069.11
-19.00,5.00,0.00,68.64,594.73,2947.42,0.00,0.00,2158.00,2999.16,2047.23
-19.00,6.00,0.00,81.85,606.20,2942.89,0.00,0.00,2158.00,3004.78,2025.28
-19.00,7.00,0.00,94.93,617.55,2939.48,-0.00,0.00,2158.00,3011.53,2003.26
-19.00,8.00,0.00,107.86,628.78,2937.14,-0.00,0.00,2158.00,3019.41,1981.15
-19.00,9.00,0.00,120.68,639.90,2935.86,0.00,-0.00,2158.00,3028.44,1958.94
-19.00,10.00,0.00,133.38,650.92,2935.61,-0.00,0.00,2158.00,3038.64,1936.62
-19.00,11.00,0.00,145.97,661.85,2936.37,0.00,-0.00,2158.00,3050.01,1914.16
-19.00,12.00,0.00,158.47,672.70,2938.12,-0.00,0.00,2158.00,3062.58,1891.56
-19.00,13.00,0.00,170.87,683.47,2940.85,0.00,0.00,2158.00,3076.37,1868.80
-19.00,14.00,0.00,183.20,694.17,2944.54,0.00,0.00,2158.00,3091.40,1845.86
-19.00,15.00,0.00,195.46,704.81,2949.19,0.00,-0.00,2158.00,3107.69,1822.73
-19.00,16.00,0.00,207.65,715.40,2954.77,-0.00,0.00,2158.00,3125.27,1799.38
-19.00,17.00,0.00,219.79,725.93,2961.28,0.00,-0.00,2158.00,3144.16,1775.82
-19.00,18.00,0.00,231.88,736.43,2968.72,-0.00,0.00,2158.00,3164.41,1752.00
-19.00,19.00,0.00,243.93,746.89,2977.07,-0.00,0.00,2158.00,3186.05,1727.93
-19.00,20.00,0.00,255.94,757.32,2986.33,-0.00,-0.00,2158.00,3209.10,1703.57
-19.00,21.00,0.00,267.93,767.73,2996.51,0.00,-0.00,2158.00,3233.62,1678.91
-19.00,22.00,0.00,279.90,778.12,3007.59,0.00,-0.00,2158.00,3259.64,1653.92
-19.00,23.00,0.00,291.87,788.50,3019.57,-0.00,-0.00,2158.00,3287.21,1628.59
-19.00,24.00,0.00,303.82,798.88,3032.47,0.00,0.00,2158.00,3316.39,1602.89
-19.00,25.00,0.00,315.79,809.27,3046.27,0.00,0.00,2158.00,3347.22,1576.80
-19.00,26.00,0.00,327.76,819.66,3060.99,-0.00,-0.00,2158.00,3379.76,1550.29
-19.00,27.00,0.00,339.75,830.07,3076.62,-0.00,-0.00,2158.00,3414.08,1523.34
-19.00,28.00,0.00,351.77,840.50,3093.19,-0.00,0.00,2158.00,3450.24,1495.91
-19.00,29.00,0.00,363.82,850.96,3110.68,-0.00,0.00,2158.00,3488.32,1467.98
-19.00,30.00,0.00,375.91,861.46,3129.12,-0.00,0.00,2158.00,3528.39,1439.52
-19.00,31.00,0.00,388.05,872.00,3148.51,-0.00,0.00,2158.00,3570.53,1410.48
-19.00,32.00,0.00,400.25,882.59,3168.87,-0.00,0.00,2158.00,3614.84,1380.85
-19.00,33.00,0.00,412.51,893.23,3190.21,0.00,0.00,2158.00,3661.42,1350.58
-19.00,34.00,0.00,424.84,903.93,3212.55,0.00,0.00,2158.00,3710.36,1319.62
-19.00,35.00,0.00,437.25,914.71,3235.89,-0.00,0.00,2158.00,3761.78,1287.94
-19.00,36.00,0.00,449.75,925.56,3260.27,0.00,0.00,2158.00,3815.79,1255.50
-19.00,37.00,0.00,459.99,931.71,3265.07,-0.00,-0.00,2143.46,3838.00,1211.33
-19.00,38.00,0.00,468.55,934.55,3256.73,-0.00,0.00,2118.81,3838.00,1159.65
-19.00,39.00,0.00,476.95,937.18,3248.66,-0.00,0.00,2093.51,3838.00,1107.78
-19.00,40.00,0.00,485.18,939.60,3240.87,-0.00,0.00,2067.57,3838.00,1055.75
-18.00,-40.00,0.00,0.00,-0.00,3615.13,277.91,468.78,1645.60,3113.57,2158.00
-18.00,-39.00,0.00,0.00,-0.00,3606.76,251.19,460.19,1655.01,3115.18,2158.00
-18.00,-38.00,0.00,0.00,0.00,3599.66,224.48,451.55,1664.49,3117.71,2158.00
-18.00,-37.00,0.00,0.00,-0.00,3593.81,197.76,442.86,1674.02,3121.18,2158.00
